effects,name,pageUrl
Dizzy; Happy; Relaxed; Sleepy,Eastern European,https://www.leafly.com/indica/eastern-european
Sleepy; Relaxed; Uplifted; Euphoric; Hungry,Edelweiss,https://www.leafly.com/indica/edelweiss
Relaxed; Sleepy; Tingly; Happy; Uplifted,El Jefe,https://www.leafly.com/indica/el-jeffe
Relaxed; Sleepy; Hungry; Euphoric; Happy,Emerald OG,https://www.leafly.com/indica/emerald-og
Relaxed; Euphoric; Sleepy; Happy; Creative,Endless Sky,https://www.leafly.com/indica/endless-sky
Relaxed; Sleepy; Happy; Uplifted; Euphoric,Enigma,https://www.leafly.com/indica/enigma
Relaxed; Happy; Sleepy; Euphoric; Hungry,Eran Almog,https://www.leafly.com/indica/eran-almog
Relaxed; Happy; Hungry; Dry Eyes; Dry Mouth,Erez,https://www.leafly.com/indica/erez
Relaxed; Sleepy; Euphoric; Happy; Tingly,Everlast,https://www.leafly.com/indica/everlast
Euphoric; Relaxed; Happy; Sleepy; Focused,Face Off OG,https://www.leafly.com/indica/face-off-og
Happy; Relaxed; Headache; Uplifted; Creative,Faygo Red Pop,https://www.leafly.com/indica/faygo-red-pop
Euphoric; Relaxed; Hungry; Sleepy; Tingly,Flaming Cookies,https://www.leafly.com/indica/flaming-cookies
Relaxed; Euphoric; Happy; Uplifted; Focused,Flowerbomb Kush,https://www.leafly.com/indica/flowerbomb-kush
Relaxed; Happy; Sleepy; Giggly; Euphoric,Frankenstein,https://www.leafly.com/indica/frankenstein
Relaxed; Euphoric; Happy; Creative; Energetic,Freezeland,https://www.leafly.com/indica/freezeland
Relaxed; Happy; Euphoric; Uplifted; Talkative,Frosty,https://www.leafly.com/indica/frosty
Happy; Talkative; Uplifted; Euphoric; Relaxed,Fruity Chronic Juice,https://www.leafly.com/indica/fruity-chronic-juice
Euphoric; Happy; Relaxed; Aroused; Creative,Fruitylicious,https://www.leafly.com/indica/fruitylicious
Relaxed; Happy; Euphoric; Tingly; Sleepy,Fucking Incredible,https://www.leafly.com/indica/fucking-incredible
Relaxed; Euphoric; Giggly; Sleepy; Energetic,Funky Monkey,https://www.leafly.com/indica/funky-monkey
Dry Mouth; Euphoric; Happy; Talkative; Uplifted,"G Stik ""RED""",https://www.leafly.com/indica/g-stik-red
,"G Stik ""Violeta""",https://www.leafly.com/indica/g-stik-violeta
Relaxed; Happy; Euphoric; Sleepy; Uplifted,G13,https://www.leafly.com/indica/g-13
Relaxed; Happy; Creative; Euphoric; Focused,Garlic Bud,https://www.leafly.com/indica/garlic-bud
Relaxed; Euphoric; Happy; Sleepy; Giggly,Gigabud,https://www.leafly.com/indica/gigabud
Creative; Euphoric; Giggly; Happy; Relaxed,Gobbilygoo,https://www.leafly.com/indica/gobbilygoo
Relaxed; Happy; Sleepy; Euphoric; Hungry,God Bud,https://www.leafly.com/indica/god-bud
Relaxed; Happy; Euphoric; Sleepy; Uplifted,God's Gift,https://www.leafly.com/indica/gods-gift
Relaxed; Euphoric; Hungry; Sleepy; Happy,Godberry,https://www.leafly.com/indica/godberry
Relaxed; Sleepy; Euphoric; Happy; Hungry,Godfather OG,https://www.leafly.com/indica/godfather-og
Happy; Hungry; Giggly; Relaxed; Tingly,Godfather Purple Kush,https://www.leafly.com/indica/godfather-purple-kush
Euphoric; Relaxed; Energetic; Happy; Sleepy,Godzilla,https://www.leafly.com/indica/godzilla
Relaxed; Happy; Sleepy; Uplifted,God’s Bubba,https://www.leafly.com/indica/gods-bubba
Hungry; Relaxed; Aroused; Happy; Sleepy,God’s Treat,https://www.leafly.com/indica/gods-treat
Hungry; Relaxed; Sleepy; Dry Mouth; Dizzy,Gog & Magog,https://www.leafly.com/indica/gog-magog
Creative; Happy; Euphoric; Relaxed; Uplifted,Goldberry,https://www.leafly.com/indica/goldberry
,Golden XTRX CO2 Dabbables,https://www.leafly.com/Indica/golden-xtrx-co2-dabbables-i
Creative; Euphoric; Focused; Hungry; Relaxed,Golden XTRX Oil Vaporizer Cartridge,https://www.leafly.com/Indica/golden-xtrx-oil-vaporizer-cartridge-i
,Golden XTRX Personal Vaporizer Indica,https://www.leafly.com/Indica/golden-xtrx-personal-vaporizer-indica
Relaxed; Happy; Uplifted; Sleepy; Tingly,Goo,https://www.leafly.com/indica/goo
Relaxed; Happy; Uplifted; Focused; Hungry,Gooberry,https://www.leafly.com/indica/gooberry
Relaxed; Euphoric; Happy; Tingly; Uplifted,Grand Doggy Purps,https://www.leafly.com/indica/grand-doggy-purps
Relaxed; Euphoric; Focused; Happy; Hungry,Grand Hindu,https://www.leafly.com/indica/grand-hindu
Relaxed; Sleepy; Happy; Euphoric; Hungry,Granddaddy Purple,https://www.leafly.com/indica/granddaddy-purple
Relaxed; Sleepy; Euphoric; Creative; Happy,Grandpa Larry OG,https://www.leafly.com/indica/grandpa-larry-og
Relaxed; Happy; Sleepy; Euphoric; Hungry,Grape Ape,https://www.leafly.com/indica/grape-ape
Relaxed; Creative; Sleepy; Euphoric; Happy,Grape Inferno,https://www.leafly.com/indica/grape-inferno
Relaxed; Euphoric; Happy; Uplifted; Creative,Grape Kush,https://www.leafly.com/indica/grape-kush
Relaxed; Euphoric; Sleepy; Uplifted; Dry Mouth,Grape OX,https://www.leafly.com/indica/grape-ox
Uplifted; Happy; Euphoric; Talkative; Relaxed,Grape Skunk,https://www.leafly.com/indica/grape-skunk
Relaxed; Euphoric; Happy; Aroused; Creative,Grape Valley Kush,https://www.leafly.com/indica/grape-valley-kush
Happy; Relaxed; Sleepy; Aroused; Hungry,Gravity,https://www.leafly.com/indica/gravity
Relaxed; Euphoric; Happy; Hungry; Uplifted,Green Dragon,https://www.leafly.com/indica/green-dragon
Relaxed; Euphoric; Sleepy; Energetic; Uplifted,Green Kush,https://www.leafly.com/indica/green-kush
Relaxed; Happy; Creative; Euphoric; Sleepy,Green Poison,https://www.leafly.com/indica/green-poison
,Green Python,https://www.leafly.com/indica/green-python
Relaxed; Happy; Euphoric; Focused; Creative,Grimace,https://www.leafly.com/indica/grimace
Relaxed; Uplifted; Euphoric; Creative; Sleepy,Guido Kush,https://www.leafly.com/indica/guido-kush
Relaxed; Tingly; Focused; Uplifted; Creative,Gumbi,https://www.leafly.com/indica/gumbi
Sleepy; Relaxed; Happy; Euphoric; Hungry,Gumbo,https://www.leafly.com/indica/gumbo
Uplifted; Dry Mouth; Energetic; Happy; Relaxed,Haoma,https://www.leafly.com/indica/haoma
Relaxed; Happy; Euphoric; Uplifted; Hungry,Hardcore OG,https://www.leafly.com/indica/hardcore-og
Relaxed; Happy; Euphoric; Sleepy; Hungry,Hash Plant,https://www.leafly.com/indica/hash-plant
Happy; Relaxed; Euphoric; Hungry; Creative,Hashberry,https://www.leafly.com/indica/hashberry
Uplifted; Relaxed; Creative; Euphoric; Happy,Hawaiian Delight,https://www.leafly.com/indica/hawaiian-delight
Relaxed; Happy; Hungry; Giggly; Creative,Hawaiian Purple Kush,https://www.leafly.com/indica/hawaiian-purple-kush
Relaxed; Sleepy; Euphoric; Happy; Tingly,Herijuana,https://www.leafly.com/Indica/herojuana
Relaxed; Sleepy; Happy; Euphoric; Hungry,Hindu Kush,https://www.leafly.com/indica/hindu-kush
Relaxed; Hungry; Happy; Sleepy; Euphoric,Hindu Skunk,https://www.leafly.com/indica/hindu-skunk
Uplifted; Relaxed; Sleepy; Euphoric; Happy,Hog's Breath,https://www.leafly.com/indica/hogs-breath
Relaxed; Euphoric; Happy; Sleepy; Hungry,Holland's Hope,https://www.leafly.com/indica/hollands-hope
Focused; Euphoric; Happy; Uplifted; Creative,Honey Boo Boo,https://www.leafly.com/indica/honey-boo-boo
Relaxed; Happy; Hungry; Dry Mouth; Talkative,Iced Widow,https://www.leafly.com/indica/iced-widow
Relaxed; Sleepy; Happy; Hungry; Creative,Incredible Bulk,https://www.leafly.com/indica/incredible-bulk
Relaxed; Sleepy; Happy; Hungry; Euphoric,Ingrid,https://www.leafly.com/indica/ingrid
Relaxed; Creative; Dry Mouth; Euphoric; Happy,JT15,https://www.leafly.com/indica/jt15
Relaxed; Creative; Dry Mouth; Euphoric; Happy,JT15,https://www.leafly.com/indica/jt15
Relaxed; Happy; Euphoric; Sleepy; Uplifted,Jedi Kush,https://www.leafly.com/indica/jedi-kush
Relaxed; Happy; Euphoric; Sleepy; Hungry,Jr,https://www.leafly.com/indica/jr
Relaxed; Happy; Euphoric; Sleepy; Creative,Jupiter OG,https://www.leafly.com/indica/jupiter-og
Aroused; Happy; Relaxed; Hungry; Giggly,K-Train,https://www.leafly.com/indica/k-train
Dry Eyes; Dry Mouth; Euphoric; Hungry; Paranoid,KC 36,https://www.leafly.com/indica/kc-36
Relaxed; Uplifted; Creative; Focused; Happy,Kahuna,https://www.leafly.com/indica/kahuna
Creative; Happy; Relaxed; Talkative; Uplifted,Kali China,https://www.leafly.com/indica/kali-china
Relaxed; Sleepy; Uplifted; Dry Eyes; Dry Mouth,Kandahar,https://www.leafly.com/indica/kandahar
Relaxed; Sleepy; Euphoric; Happy; Tingly,Katsu Kush,https://www.leafly.com/indica/katsu-kush
Relaxed; Sleepy; Euphoric; Happy; Hungry,King Louis XIII,https://www.leafly.com/Indica/king-louis
Euphoric; Relaxed; Happy; Sleepy; Uplifted,King's Kush,https://www.leafly.com/indica/king-kush
Relaxed; Creative; Giggly; Happy; Headache,Kiwiskunk,https://www.leafly.com/indica/kiwiskunk
Euphoric; Happy; Hungry; Relaxed; Sleepy,Kobain Kush,https://www.leafly.com/indica/kobain-kush
Relaxed; Sleepy; Euphoric; Happy; Hungry,Kosher Kush,https://www.leafly.com/indica/kosher-kush
Focused; Giggly; Uplifted,Kraken,https://www.leafly.com/indica/kraken
Relaxed; Sleepy; Euphoric; Happy; Hungry,Kryptonite,https://www.leafly.com/indica/kryptonite
Relaxed; Euphoric; Happy; Sleepy; Dry Mouth,Kushadelic,https://www.leafly.com/indica/kushadelic
Relaxed; Hungry; Euphoric; Happy; Sleepy,Kushberry,https://www.leafly.com/indica/kushberry
Relaxed; Happy; Euphoric; Sleepy; Uplifted,LA Confidential,https://www.leafly.com/indica/la-confidential
Euphoric; Relaxed; Uplifted; Focused; Tingly,LA OG,https://www.leafly.com/indica/la-og
Relaxed; Euphoric; Happy; Tingly; Focused,LA Ultra,https://www.leafly.com/indica/la-ultra
Relaxed; Euphoric; Sleepy; Hungry; Giggly,Lashkar Gah,https://www.leafly.com/indica/lashkar-gah
Relaxed; Sleepy; Euphoric; Happy; Uplifted,Lavender,https://www.leafly.com/indica/lavender
Dry Mouth; Euphoric; Giggly; Happy; Hungry,Lime Purple Mist,https://www.leafly.com/indica/lime-purple-mist
Happy; Uplifted; Creative; Relaxed; Energetic,Lions Gate,https://www.leafly.com/indica/lions-gate
Relaxed; Sleepy; Euphoric; Uplifted; Hungry,Liquid Butter,https://www.leafly.com/indica/liquid-butter
Sleepy; Euphoric; Relaxed; Creative; Hungry,Liquid Gold Vape Pen Blackberry Kush,https://www.leafly.com/indica/liquid-gold-vape-pen-blackberry-kush
Creative; Energetic; Euphoric; Relaxed; Talkative,Locomotion,https://www.leafly.com/indica/locomotion
Giggly; Happy; Euphoric; Relaxed; Creative,Love Potion #9,https://www.leafly.com/indica/love-potion-9
Relaxed; Hungry; Sleepy; Dry Mouth; Happy,M-39,https://www.leafly.com/indica/m-39
Relaxed; Happy; Sleepy; Euphoric; Uplifted,MK Ultra,https://www.leafly.com/indica/mk-ultra
Relaxed; Euphoric; Uplifted; Happy; Sleepy,Mad Scientist,https://www.leafly.com/indica/mad-scientist
Dry Eyes; Relaxed; Sleepy; Happy; Euphoric,Madagascar,https://www.leafly.com/indica/madagascar
,Madzilla,https://www.leafly.com/indica/madzilla
Relaxed; Happy; Euphoric; Uplifted; Sleepy,Mango,https://www.leafly.com/indica/mango
Relaxed; Happy; Euphoric; Giggly; Focused,Maple Leaf Indica,https://www.leafly.com/indica/maple-leaf-indica
Sleepy; Relaxed; Happy; Euphoric; Creative,Mars OG,https://www.leafly.com/indica/mars-og
Relaxed; Sleepy; Happy; Hungry; Euphoric,Master Bubba,https://www.leafly.com/indica/master-bubba
Relaxed; Happy; Euphoric; Uplifted; Creative,Master Jedi,https://www.leafly.com/indica/master-jedi
Relaxed; Happy; Euphoric; Sleepy; Hungry,Master Kush,https://www.leafly.com/indica/master-kush
Hungry; Relaxed; Sleepy; Euphoric; Happy,Master OG,https://www.leafly.com/indica/master-og
Euphoric; Happy; Giggly; Tingly; Hungry,Matsu,https://www.leafly.com/indica/matsu
Happy; Relaxed; Sleepy; Euphoric; Hungry,Mazar I Sharif,https://www.leafly.com/Indica/mazar-i-sharif
Relaxed; Happy; Tingly; Uplifted; Focused,Mazar Kush,https://www.leafly.com/indica/mazar-kush
Relaxed; Euphoric; Happy; Giggly; Uplifted,Mercury OG,https://www.leafly.com/indica/mercury-og
Relaxed; Sleepy; Dry Mouth; Focused; Paranoid,Milky Way,https://www.leafly.com/indica/milky-way
Happy; Euphoric; Relaxed; Energetic; Focused,Misty Kush,https://www.leafly.com/indica/misty-kush
Relaxed; Sleepy; Euphoric; Happy; Hungry,Money Maker,https://www.leafly.com/indica/money-maker
Relaxed; Happy; Euphoric; Uplifted; Sleepy,Monster Cookies,https://www.leafly.com/indica/monster-cookies
,Mossad,https://www.leafly.com/indica/mossad
Creative; Euphoric; Focused; Giggly; Happy,Mossimo OG,https://www.leafly.com/indica/mossimo-og
Creative; Happy; Relaxed; Euphoric; Focused,Motavation,https://www.leafly.com/indica/motavation
Relaxed; Euphoric; Sleepy; Happy; Hungry,Mother of Berries,https://www.leafly.com/indica/mother-of-berries
Relaxed; Happy; Euphoric; Sleepy; Hungry,Mr. Nice,https://www.leafly.com/indica/mr-nice
,Mt. Cook,https://www.leafly.com/indica/mt-cook
Creative; Energetic; Hungry; Euphoric; Giggly,Negra 44,https://www.leafly.com/indica/negra-44
Creative; Relaxed; Happy; Uplifted; Euphoric,Neptune Kush,https://www.leafly.com/indica/neptune-kush
Relaxed; Sleepy; Focused; Aroused; Hungry,Neptune OG,https://www.leafly.com/indica/neptune-og
Relaxed; Euphoric; Happy; Aroused; Creative,Nexus OG,https://www.leafly.com/indica/nexus-og
Relaxed; Happy; Hungry; Euphoric; Sleepy,Nice Cherry,https://www.leafly.com/indica/nice-cherry
Happy; Hungry; Relaxed; Sleepy,Nicole Kush,https://www.leafly.com/indica/nicole-kush
Relaxed; Sleepy; Happy; Euphoric; Energetic,Night Nurse,https://www.leafly.com/indica/night-nurse
Relaxed; Happy; Sleepy; Euphoric; Uplifted,Night Terror OG,https://www.leafly.com/indica/night-terror-og
Relaxed; Euphoric; Focused; Tingly,Night Train,https://www.leafly.com/indica/night-train
Relaxed; Happy; Euphoric; Sleepy; Uplifted,Nordle,https://www.leafly.com/Indica/nordle
Relaxed; Sleepy; Uplifted; Focused; Giggly,North American Indica,https://www.leafly.com/indica/north-american
Happy; Hungry; Uplifted; Aroused; Creative,North Indian,https://www.leafly.com/indica/north-indian
Relaxed; Happy; Sleepy; Euphoric; Tingly,Northern Berry,https://www.leafly.com/indica/northernberry
Relaxed; Happy; Euphoric; Sleepy; Uplifted,Northern Lights,https://www.leafly.com/indica/northern-lights
Relaxed; Happy; Euphoric; Uplifted; Creative,Northern Lights #5,https://www.leafly.com/Indica/northern-lights--5
Relaxed; Euphoric; Happy; Uplifted; Sleepy,Northern Wreck,https://www.leafly.com/indica/northern-wreck
,Nova,https://www.leafly.com/indica/nova
Giggly; Happy; Hungry; Tingly; Relaxed,Nuggetry OG,https://www.leafly.com/indica/nuggetry-og
Relaxed; Happy; Euphoric; Sleepy; Uplifted,Nuken,https://www.leafly.com/indica/nuken
Creative; Energetic; Euphoric; Focused; Giggly,OG Eddy Lepp,https://www.leafly.com/indica/og-eddy-lepp
Relaxed; Euphoric; Sleepy; Dry Mouth; Focused,OG LA Affie,https://www.leafly.com/indica/og-la-affie
Relaxed; Uplifted; Sleepy; Aroused; Happy,OG's Pearl,https://www.leafly.com/indica/ogs-pearl
Relaxed; Happy; Euphoric; Uplifted; Creative,Obama Kush,https://www.leafly.com/indica/obama-kush
Relaxed; Happy; Sleepy; Euphoric; Uplifted,Ogre,https://www.leafly.com/indica/ogre
Giggly; Happy; Hungry; Relaxed; Sleepy,Ogre Berry,https://www.leafly.com/indica/ogre-berry
Euphoric; Aroused; Relaxed; Happy; Sleepy,Opal OG Kush,https://www.leafly.com/indica/opal-og-kush
Relaxed; Euphoric; Happy; Dry Mouth; Hungry,Orange Kush,https://www.leafly.com/indica/orange-kush
Happy; Relaxed; Uplifted; Sleepy; Euphoric,Oregon Diesel,https://www.leafly.com/indica/oregon-diesel
Relaxed; Giggly; Uplifted; Euphoric; Happy,Ortega,https://www.leafly.com/indica/ortega
Euphoric; Creative; Energetic; Tingly; Happy,P-51,https://www.leafly.com/indica/p-51
Focused; Tingly; Dry Mouth; Energetic; Giggly,PVC OG,https://www.leafly.com/indica/pvc-og
Relaxed; Happy; Uplifted; Sleepy; Hungry,Pakistani Chitral Kush,https://www.leafly.com/indica/pakistani-chitral-kush
Euphoric; Happy; Relaxed; Focused; Creative,Papa's OG,https://www.leafly.com/indica/papas-og
Relaxed; Euphoric; Uplifted; Happy; Focused,Papaya,https://www.leafly.com/indica/papaya
Relaxed; Euphoric; Happy; Sleepy; Uplifted,Paris OG,https://www.leafly.com/indica/paris-og
Creative; Anxious; Aroused; Energetic; Euphoric,Paris XXX,https://www.leafly.com/indica/paris-xxx
Relaxed; Happy; Focused; Uplifted; Sleepy,Pennywise,https://www.leafly.com/indica/pennywise
Anxious; Dry Eyes; Energetic; Happy; Relaxed,Petrolia Headstash,https://www.leafly.com/indica/petrolia-headstash
Relaxed; Happy; Euphoric; Hungry; Creative,Pez,https://www.leafly.com/indica/pez
Relaxed; Happy; Uplifted; Giggly; Euphoric,Phantom OG,https://www.leafly.com/indica/phantom-og
Energetic; Giggly; Happy,Phishhead Kush,https://www.leafly.com/indica/phishhead-kush
Euphoric; Happy; Relaxed; Focused; Uplifted,Pine Tar Kush,https://www.leafly.com/indica/pine-tar-kush
Relaxed; Happy; Creative; Focused; Energetic,Pink Bubba,https://www.leafly.com/indica/pink-bubba
Relaxed; Happy; Euphoric; Uplifted; Hungry,Pitbull,https://www.leafly.com/indica/pitbull
Relaxed; Sleepy; Happy; Euphoric; Hungry,Platinum Bubba Kush,https://www.leafly.com/indica/platinum-bubba-kush
Relaxed; Happy; Euphoric; Sleepy; Uplifted,Platinum Kush,https://www.leafly.com/indica/platinum-kush
Relaxed; Euphoric; Happy; Sleepy; Uplifted,Platinum OG,https://www.leafly.com/indica/platinum-og
Relaxed; Happy; Sleepy; Euphoric; Tingly,Platinum Purple Kush,https://www.leafly.com/indica/platinum-purple-kush
Relaxed; Happy; Euphoric; Uplifted; Creative,Plushberry,https://www.leafly.com/indica/plushberry
Sleepy; Euphoric; Hungry; Relaxed; Happy,Pluto Kush,https://www.leafly.com/indica/pluto-kush
Creative; Dizzy; Energetic; Euphoric; Giggly,Pokie,https://www.leafly.com/indica/pokie
Hungry; Relaxed; Happy; Sleepy; Giggly,Popcorn Kush,https://www.leafly.com/indica/popcorn-kush
Relaxed; Happy; Sleepy; Hungry; Uplifted,Pot of Gold,https://www.leafly.com/indica/pot-of-gold
Relaxed; Euphoric; Happy; Sleepy; Tingly,Power Kush,https://www.leafly.com/indica/power-kush
Relaxed; Happy; Euphoric; Sleepy; Hungry,Pre-98 Bubba Kush,https://www.leafly.com/indica/pre-98-bubba-kush
Relaxed; Sleepy; Happy; Euphoric; Tingly,Presidential OG,https://www.leafly.com/indica/presidential-og
Happy; Euphoric; Uplifted; Relaxed; Aroused,Primus,https://www.leafly.com/indica/primus
Focused; Energetic; Happy; Relaxed; Uplifted,Proper BHO Shatter,https://www.leafly.com/Indica/proper-bho-shatter-i
Relaxed; Dry Mouth; Euphoric; Happy; Talkative,Punky Lion,https://www.leafly.com/indica/punky-lion
Relaxed; Sleepy; Euphoric; Tingly; Dry Mouth,Pure Afghan,https://www.leafly.com/indica/pure-afghan
Relaxed; Happy; Euphoric; Sleepy; Hungry,Pure Kush,https://www.leafly.com/indica/pure-kush
Relaxed; Sleepy; Hungry; Euphoric; Happy,Pure OG,https://www.leafly.com/indica/pure-og
Relaxed; Sleepy; Hungry; Happy; Euphoric,Purple Afghani,https://www.leafly.com/indica/purple-afghani
Relaxed; Sleepy; Happy; Hungry; Euphoric,Purple Berry,https://www.leafly.com/indica/purple-berry
Energetic; Euphoric; Happy; Hungry,Purple Bud,https://www.leafly.com/indica/purple-bud
Relaxed; Euphoric; Sleepy; Happy; Uplifted,Purple Buddha,https://www.leafly.com/indica/purple-buddha
Relaxed; Sleepy; Uplifted; Talkative; Dry Eyes,Purple Bush,https://www.leafly.com/indica/purple-bush
Relaxed; Sleepy; Euphoric; Happy; Hungry,Purple Candy,https://www.leafly.com/indica/purple-candy
Relaxed; Euphoric; Uplifted; Creative; Focused,Purple Chemdawg,https://www.leafly.com/indica/purple-chemdawg
Creative; Relaxed; Dry Mouth; Euphoric; Focused,Purple Cotton Candy,https://www.leafly.com/indica/purple-cotton-candy
Relaxed; Sleepy; Tingly; Euphoric; Happy,Purple Cream,https://www.leafly.com/indica/purple-cream
Euphoric; Relaxed; Uplifted; Happy; Tingly,Purple Dragon,https://www.leafly.com/indica/purple-dragon
Relaxed; Sleepy; Happy; Euphoric; Tingly,Purple Elephant,https://www.leafly.com/indica/purple-elephant
Relaxed; Euphoric; Happy; Tingly; Sleepy,Purple Goo,https://www.leafly.com/indica/purple-goo
Relaxed; Euphoric; Happy; Sleepy; Uplifted,Purple Jolly Rancher,https://www.leafly.com/indica/purple-jolly-rancher
Relaxed; Sleepy; Happy; Euphoric; Hungry,Purple Kush,https://www.leafly.com/indica/purple-kush
Relaxed; Euphoric; Giggly; Headache; Talkative,Purple Martian Kush,https://www.leafly.com/indica/purple-martian-kush
Relaxed; Happy; Euphoric; Uplifted; Hungry,Purple Monkey Balls,https://www.leafly.com/indica/purple-monkey-balls
Relaxed; Sleepy; Hungry; Giggly; Happy,Purple Mr. Nice,https://www.leafly.com/indica/purple-mr-nice
Relaxed; Sleepy; Happy; Euphoric; Focused,Purple Nepal,https://www.leafly.com/indica/purple-nepal
Relaxed; Happy; Sleepy; Euphoric; Hungry,Purple OG Kush,https://www.leafly.com/indica/purple-og-kush
Relaxed; Sleepy; Dry Mouth; Euphoric; Happy,Purple Passion,https://www.leafly.com/indica/purple-passion
Relaxed; Sleepy; Uplifted; Euphoric; Hungry,Purple Star,https://www.leafly.com/indica/purple-star
Euphoric; Happy; Relaxed; Sleepy; Creative,Purple Tonic,https://www.leafly.com/indica/purple-tonic
Relaxed; Sleepy; Happy; Euphoric; Uplifted,Purple Urkle,https://www.leafly.com/indica/purple-urkle
Relaxed; Happy; Sleepy; Euphoric; Uplifted,Purple Wreck,https://www.leafly.com/indica/purple-wreck
Relaxed; Happy; Sleepy; Euphoric; Uplifted,Querkle,https://www.leafly.com/indica/querkle
Relaxed; Sleepy; Focused; Euphoric; Happy,Quin-N-Tonic,https://www.leafly.com/indica/quin-n-tonic
Relaxed; Sleepy; Uplifted; Focused; Happy,Qush,https://www.leafly.com/indica/qush
Relaxed; Sleepy; Happy; Euphoric; Focused,Rare Darkness,https://www.leafly.com/indica/rare-darkness
Relaxed; Happy; Euphoric; Sleepy; Creative,Raspberry Kush,https://www.leafly.com/indica/raspberry-kush
Relaxed; Sleepy; Euphoric; Happy; Uplifted,Ray Charles,https://www.leafly.com/indica/ray-charles
Euphoric; Giggly; Happy; Sleepy; Aroused,Reclining Buddha,https://www.leafly.com/indica/reclining-buddha
Euphoric; Happy; Relaxed; Creative; Hungry,Recon,https://www.leafly.com/indica/recon
Euphoric; Relaxed; Uplifted; Dry Mouth; Tingly,Red Dwarf,https://www.leafly.com/indica/red-dwarf
Giggly; Relaxed; Happy; Sleepy; Creative,Red Eye OG,https://www.leafly.com/indica/red-eye-og
Relaxed; Euphoric; Happy; Uplifted; Sleepy,Redwood Kush,https://www.leafly.com/indica/redwood-kush
Relaxed; Focused; Happy; Sleepy; Uplifted,Remedy,https://www.leafly.com/indica/remedy
Relaxed; Sleepy; Euphoric; Creative; Energetic,Rockbud,https://www.leafly.com/indica/rockbud
Happy; Hungry; Creative; Relaxed; Euphoric,Rocklock,https://www.leafly.com/indica/rocklock
Relaxed; Hungry; Happy; Sleepy; Uplifted,Rockstar,https://www.leafly.com/indica/rockstar
Relaxed; Sleepy; Hungry; Euphoric; Happy,Rockstar Kush,https://www.leafly.com/indica/rockstar-kush
Relaxed; Hungry; Happy; Euphoric; Talkative,Rockstar Master Kush,https://www.leafly.com/indica/rockstar-master-kush
Euphoric; Energetic; Happy; Relaxed; Dry Eyes,Rocky Mountain Blueberry,https://www.leafly.com/indica/rocky-mountain-blueberry
Relaxed; Happy; Euphoric; Hungry; Creative,Rollex OG Kush,https://www.leafly.com/indica/rollex-og-kush
Relaxed; Euphoric; Sleepy; Happy; Uplifted,Romulan,https://www.leafly.com/indica/romulan
Euphoric; Sleepy; Happy; Relaxed; Talkative,Russian Assassin,https://www.leafly.com/indica/russian-assassin
Euphoric; Sleepy; Happy; Relaxed; Talkative,Russian Assassin,https://www.leafly.com/indica/russian-assassin
Relaxed; Happy; Euphoric; Sleepy; Hungry,SFV OG Kush,https://www.leafly.com/indica/sfv-og-kush
Happy; Relaxed; Energetic; Euphoric; Focused,Salmon River OG,https://www.leafly.com/indica/salmon-river-og
Relaxed; Euphoric; Happy; Dry Mouth; Giggly,Satellite OG,https://www.leafly.com/indica/satellite-og
Euphoric; Creative; Happy; Relaxed; Focused,Seattle Blue,https://www.leafly.com/indica/seattle-blue
Relaxed; Dry Mouth; Focused; Headache; Happy,Sensi Skunk,https://www.leafly.com/indica/sensi-skunk
Relaxed; Happy; Sleepy; Euphoric; Uplifted,Sensi Star,https://www.leafly.com/indica/sensi-star
Happy; Talkative; Uplifted; Aroused; Hungry,Sexxpot,https://www.leafly.com/indica/sexxpot
,Shark Attack,https://www.leafly.com/indica/shark-attack
Relaxed; Happy; Sleepy; Uplifted; Focused,Shark Shock,https://www.leafly.com/indica/shark-shock
Relaxed; Happy; Euphoric; Uplifted; Sleepy,Shishkaberry,https://www.leafly.com/indica/shishkaberry
Relaxed; Uplifted; Happy; Dry Eyes; Sleepy,Shiva Skunk,https://www.leafly.com/indica/shiva-skunk
Relaxed; Euphoric; Dry Mouth; Sleepy; Tingly,Silverback Gorilla,https://www.leafly.com/indica/silverback-gorilla
Euphoric; Relaxed; Happy; Hungry; Giggly,Sin City Kush,https://www.leafly.com/indica/sin-city-kush
Relaxed; Happy; Uplifted; Giggly; Hungry,Skunk 47,https://www.leafly.com/indica/skunk-47
Euphoric; Focused; Uplifted; Happy; Relaxed,Skydog,https://www.leafly.com/indica/skydog
Relaxed; Happy; Sleepy; Euphoric; Uplifted,Skywalker,https://www.leafly.com/indica/skywalker
Relaxed; Happy; Euphoric; Uplifted; Hungry,Snoop Dogg OG,https://www.leafly.com/indica/snoop-dogg-og
Relaxed; Euphoric; Happy; Uplifted; Creative,Snow Monster,https://www.leafly.com/indica/snow-monster
,Snow Ryder,https://www.leafly.com/indica/snow-ryder
Relaxed; Happy; Focused; Creative; Uplifted,Somango,https://www.leafly.com/indica/somango
Relaxed; Sleepy; Happy; Tingly; Uplifted,Sour Bubble,https://www.leafly.com/indica/sour-bubble
Giggly; Happy; Hungry; Talkative; Uplifted,South Asian Indica,https://www.leafly.com/indica/south-asian
Focused; Energetic; Hungry; Paranoid; Dry Mouth,South Central LA,https://www.leafly.com/indica/south-central-la
,South Indian Indica,https://www.leafly.com/indica/south-indian-indica
