medical,name,pageUrl
Depression; Stress; Fatigue; Pain; Headaches,Royal Haze,https://www.leafly.com/sativa/royal-haze
Depression; Stress; Fatigue; Pain; Muscle Spasms,Sage N Sour,https://www.leafly.com/sativa/sage-n-sour
Stress; Lack of Appetite; Depression; Headaches; Pain,Santa Maria,https://www.leafly.com/sativa/santa-maria
Stress; Depression; Pain; Fatigue; Insomnia,Schrom,https://www.leafly.com/sativa/schrom
Depression; Fatigue; Stress; Nausea; Inflammation,Seattle Cough,https://www.leafly.com/sativa/seattle-cough
Lack of Appetite; Stress; Eye Pressure; Fatigue; Depression,Serious 6,https://www.leafly.com/sativa/serious-6
Stress; Depression; Fatigue; Headaches; Nausea,Shaman,https://www.leafly.com/sativa/shaman
Pain; Stress; Depression; Fatigue; Headaches,Shipwreck,https://www.leafly.com/sativa/shipwreck
Stress; Depression; Pain; Fatigue; Lack of Appetite,Silver Haze,https://www.leafly.com/sativa/silver-haze
Stress; Depression; Pain; Fatigue; Headaches,Silver Kush,https://www.leafly.com/sativa/silver-kush
,Sinai,https://www.leafly.com/sativa/sinai
Stress; Depression; Headaches; Insomnia; Muscle Spasms,Skunk Dawg,https://www.leafly.com/sativa/skunk-dawg
Nausea; Stress; Depression; Fatigue; Headaches,SleeSkunk,https://www.leafly.com/sativa/sleeskunk
Stress; Lack of Appetite; Depression; Pain; Fatigue,SleeStack,https://www.leafly.com/sativa/sleestack
Fatigue; Stress; Pain; Depression; Insomnia,Sonoma Coma,https://www.leafly.com/sativa/sonoma-coma
Depression; Stress; Pain; Fatigue; Nausea,Sour Amnesia,https://www.leafly.com/sativa/sour-amnesia
Stress; Fatigue; Nausea; Depression; Eye Pressure,Sour Chocolate,https://www.leafly.com/sativa/sour-chocolate
Stress; Depression; Pain; Fatigue; Lack of Appetite,Sour Diesel,https://www.leafly.com/sativa/sour-diesel
Stress; Depression; Pain; Headaches; Insomnia,Sour Flower,https://www.leafly.com/sativa/sour-flower
Stress; Depression; Fatigue; Lack of Appetite; Pain,Sour Haze,https://www.leafly.com/sativa/sour-haze
Depression; Stress; Pain; Fatigue; Headaches,Sour Jack,https://www.leafly.com/sativa/sour-jack
Stress; Depression; Fatigue; Pain; Lack of Appetite,Sour Maui,https://www.leafly.com/sativa/sour-maui
Depression; Pain; Stress; Fatigue; Spasticity,Sour Pebbles,https://www.leafly.com/sativa/sour-pebbles
Depression; Lack of Appetite; Muscle Spasms; Nausea; Pain,Sour Poison,https://www.leafly.com/sativa/sour-poison
Stress; Depression; Pain; Fatigue; Lack of Appetite,Sour Tangie,https://www.leafly.com/sativa/sour-tangie
Lack of Appetite; Pain; Stress; Depression; Fatigue,Sour Willie,https://www.leafly.com/sativa/sour-willie
Depression; Pain; Stress; Fatigue; Headaches,Sourlope,https://www.leafly.com/sativa/sourlope
Muscle Spasms; Depression; Fatigue; Headaches; Stress,South American,https://www.leafly.com/sativa/south-american
,South Asian Sativa,https://www.leafly.com/sativa/south-asian-sativa
Stress; Pain; Cramps; Inflammation; Muscle Spasms,South Indian Sativa,https://www.leafly.com/sativa/south-indian
Dry Eyes; Dry Mouth,Southern Lights,https://www.leafly.com/sativa/southern-lights
Fatigue; Pain; Stress; Depression; Nausea,Space Jill,https://www.leafly.com/sativa/space-jill
Depression; Stress; Fatigue; Headaches; Eye Pressure,Space Needle,https://www.leafly.com/sativa/space-needle
Fatigue; Lack of Appetite; Stress,Spliff’s Strawberry,https://www.leafly.com/sativa/spliffs-strawberry
Depression; Pain; Stress; Cramps; Headaches,Sputnik,https://www.leafly.com/sativa/sputnik
Pain; Stress; Fatigue; Depression; Lack of Appetite,Stella Blue,https://www.leafly.com/sativa/stella-blue
Stress; Pain; Depression; Nausea; Fatigue,Strawberry,https://www.leafly.com/sativa/strawberry
Depression; Stress; Fatigue; Lack of Appetite; Cramps,Strawberry Amnesia,https://www.leafly.com/sativa/strawberry-amnesia
Stress; Depression; Pain; Fatigue; Lack of Appetite,Strawberry Blue,https://www.leafly.com/sativa/strawberry-blue
Stress; Depression; Pain; Fatigue; Lack of Appetite,Strawberry Cough,https://www.leafly.com/sativa/strawberry-cough
Depression; Stress; Fatigue; Eye Pressure; Headaches,Strawberry Ice,https://www.leafly.com/sativa/strawberry-ice
Pain; Depression; Stress; Fatigue; Headaches,Strawberry Lemonade,https://www.leafly.com/sativa/strawberry-lemonade
Stress; Depression; Fatigue; Pain; Headaches,Strawberry Satori,https://www.leafly.com/sativa/strawberry-satori
Stress; Lack of Appetite; Nausea; Pain; Fatigue,Sublime,https://www.leafly.com/sativa/sublime
Pain; Stress; Headaches; Depression; Insomnia,Sugar Plum,https://www.leafly.com/sativa/sugar-plum
,Summertime Squeeze,https://www.leafly.com/sativa/summertime-squeeze
Depression; Stress; Pain; Insomnia; Fatigue,Sunshine,https://www.leafly.com/sativa/sunshine
Fatigue; Depression; Headaches; Insomnia; Stress,Supa Don,https://www.leafly.com/sativa/supa-don
Stress; Insomnia; Nausea,Super Cat Piss,https://www.leafly.com/sativa/super-cat-piss
Depression; Stress; Fatigue; Pain; Muscle Spasms,Super Green Crack,https://www.leafly.com/sativa/super-green-crack
Stress; Depression; Pain; Lack of Appetite; Insomnia,Super Jack,https://www.leafly.com/sativa/super-jack
Stress; Depression; Fatigue; Pain; Nausea,Super Lemon Haze,https://www.leafly.com/sativa/super-lemon-haze
Stress; Depression; Pain; Fatigue; Nausea,Super Silver Haze,https://www.leafly.com/sativa/super-silver-haze
Stress; Depression; Headaches; Pain; Nausea,Super Snow Dog,https://www.leafly.com/sativa/super-snow-dog
Stress; Depression; Pain; Fatigue; Headaches,Super Sour Diesel,https://www.leafly.com/sativa/super-sour-diesel
Depression; Pain; Stress; Cramps; Fatigue,Supernatural,https://www.leafly.com/sativa/supernatural
Stress; Depression; Lack of Appetite; Nausea; Insomnia,Swazi Gold,https://www.leafly.com/sativa/swazi-gold
Depression; Stress; Nausea; Fatigue; Eye Pressure,Sweet Cheese,https://www.leafly.com/sativa/sweet-cheese
Stress; Pain; Headaches; Depression; Lack of Appetite,Sweet Diesel,https://www.leafly.com/sativa/sweet-diesel
Depression; Fatigue; Stress,Sweet Jane,https://www.leafly.com/sativa/sweet-jane
Pain; Headaches; Depression; Fatigue; Stress,Swiss Gold,https://www.leafly.com/sativa/swiss-gold
,Swiss Sativa,https://www.leafly.com/sativa/swiss-sativa
Fatigue; Stress; Depression; Lack of Appetite; Nausea,Tangerine Man,https://www.leafly.com/sativa/tangerine-man
Stress; Depression; Fatigue; Pain; Lack of Appetite,Tangie,https://www.leafly.com/sativa/tangie
Depression; Stress; Fatigue; Lack of Appetite; Headaches,Tangilope,https://www.leafly.com/sativa/tangilope
Pain; Stress; Depression; Fatigue; Lack of Appetite,Thai,https://www.leafly.com/sativa/thai
Depression; Stress; Fatigue; Pain; Inflammation,Thai Haze,https://www.leafly.com/sativa/thai-haze
Insomnia; Stress; Pain; Fatigue; Nausea,Thai-Tanic,https://www.leafly.com/sativa/thai-tanic
Stress; Depression; Fatigue; Pain,The Cough,https://www.leafly.com/sativa/the-cough
Pain; Stress; Muscle Spasms; Nausea; Fatigue,Thor's Hammer,https://www.leafly.com/sativa/thors-hammer
Depression; Stress; Pain; Nausea; Headaches,Timewreck,https://www.leafly.com/sativa/timewreck
,Titan's Haze,https://www.leafly.com/sativa/titans-haze
Depression; Stress; Pain; Headaches; Fatigue,Trinity,https://www.leafly.com/sativa/trinity
Insomnia; Pain; Headaches; Inflammation; Stress,Triple Diesel,https://www.leafly.com/sativa/triple-diesel
Stress; Depression; Fatigue; Insomnia; Pain,Tutankhamon,https://www.leafly.com/sativa/tutankhamon
Depression; Stress; Eye Pressure; Fatigue; Headaches,Twista,https://www.leafly.com/sativa/twista
Depression; Stress; Headaches; Nausea; Pain,Twisted Citrus,https://www.leafly.com/sativa/twisted-citrus
Stress; Depression; Fatigue; Pain; Headaches,Ultimate Trainwreck,https://www.leafly.com/sativa/ultimate-trainwreck
Cramps; Inflammation; Muscle Spasms; Pain,Velvet Bud,https://www.leafly.com/sativa/velvet-bud
Stress; Pain; Depression; Fatigue; Headaches,Venice OG,https://www.leafly.com/sativa/venice-og
Pain; Stress; Nausea; Insomnia; Cramps,Very Berry Haze,https://www.leafly.com/sativa/very-berry-haze
Depression; Fatigue; Pain; Headaches; Inflammation,Viper,https://www.leafly.com/sativa/viper
Depression; Stress; Fatigue; Nausea; Pain,Voodoo,https://www.leafly.com/sativa/voodoo
Stress; Depression; Pain; Lack of Appetite; Headaches,Vortex,https://www.leafly.com/sativa/vortex
Pain; Stress,Waipi'o Hapa,https://www.leafly.com/Sativa/waipi-o-hapa
Depression; Fatigue; Stress; Lack of Appetite; Pain,Wet Dream,https://www.leafly.com/sativa/wet-dream
Stress; Pain; Insomnia; Depression; Inflammation,White Buffalo,https://www.leafly.com/sativa/white-buffalo
Headaches; Stress,White Haze,https://www.leafly.com/sativa/white-haze
Depression; Stress; Pain; Fatigue; Nausea,White Nightmare,https://www.leafly.com/sativa/white-nightmare
Stress; Depression; Pain; Headaches; Fatigue,Willie Nelson,https://www.leafly.com/sativa/willie-nelson
Depression; Stress; Fatigue; Pain; Headaches,Willy Wonka,https://www.leafly.com/sativa/willy-wonka
,Xanadu,https://www.leafly.com/sativa/xanadu
Stress; Fatigue; Inflammation; Insomnia; Pain,Y Griega,https://www.leafly.com/sativa/y-griega
Stress; Depression; Lack of Appetite; Pain; Fatigue,Zeta Sage,https://www.leafly.com/sativa/zeta-sage
Pain; Stress; Nausea; Depression; Fatigue,Dixie Dew Drops,https://www.leafly.com/edible/dixie-dew-drops
Fatigue; Muscle Spasms; Stress,Dixie Elixirs Lemonade,https://www.leafly.com/edible/dixie-elixirs-lemonade
,Dixie Elixirs Mixed Berry,https://www.leafly.com/edible/dixie-elixirs-mixed-berry
,Dixie Elixirs Old-Fashioned Sarsaparilla,https://www.leafly.com/Edible/dixie-elixirs-old-fashioned-sarsaparilla
Pain; Inflammation,Dixie Elixirs Peach,https://www.leafly.com/edible/dixie-elixirs-peach
Stress; Pain; Headaches; Lack of Appetite; Muscle Spasms,Dixie Elixirs Pomegranate,https://www.leafly.com/edible/dixie-elixirs-pomegranate
Fatigue,Dixie Elixirs Sparkling Blueberry,https://www.leafly.com/edible/dixie-elixirs-sparkling-blueberry
Stress; Headaches; Lack of Appetite; Muscle Spasms; Nausea,Dixie Elixirs Sparkling Grapefruit,https://www.leafly.com/Edible/dixie-elixirs-sparkling-grapefruit
,Dixie Elixirs Sparkling Mandarin,https://www.leafly.com/edible/dixie-elixirs-sparkling-mandarin
,Dixie Elixirs Sparkling Red Currant,https://www.leafly.com/edible/dixie-elixirs-sparkling-red-currant
,Dixie Elixirs Sweet Tea,https://www.leafly.com/edible/dixie-elixirs-sweet-tea
Lack of Appetite; Cramps; Depression; Headaches; Inflammation,Dixie Med-a-Mints,https://www.leafly.com/edible/dixie-med-a-mints
Pain; Insomnia; Lack of Appetite; Stress,Dixie Medicated Chocolate Truffles,https://www.leafly.com/edible/dixie-medicated-chocolate-truffles
Lack of Appetite; Stress,Dixie Medicated Crispy Rice Treats,https://www.leafly.com/edible/dixie-medicated-crispy-rice-treats
,Dixie Medicated Fruit Lozenges,https://www.leafly.com/edible/dixie-medicated-fruit-lozenges
Eye Pressure,Dixie Scrips A.M. Focus,https://www.leafly.com/Edible/dixie-scrips-a-m--focus
Pain,Dixie Scrips General Pain Relief,https://www.leafly.com/edible/dixie-scrips-general-pain-relief
Fatigue; Headaches; Inflammation; Insomnia; Muscle Spasms,Dixie Scrips P.M. Sleep,https://www.leafly.com/edible/dixie-scrips-pm-sleep
Pain; Depression; Cramps; Muscle Spasms; Nausea,Dixie's Colorado Bar,https://www.leafly.com/Edible/dixie-colorado-bar
Cramps; Depression; Inflammation; Eye Pressure; Fatigue,EdiPure Blueberry Belts,https://www.leafly.com/Edible/edi-pure-blueberry-belts
Insomnia; Stress; Depression; Lack of Appetite; Cramps,EdiPure Bubbly Cola Gummies,https://www.leafly.com/Edible/edi-pure-bubbly-cola-gummies
Nausea; Insomnia; Depression; Lack of Appetite; Pain,EdiPure Cherry Bombs,https://www.leafly.com/Edible/edi-pure-cherry-bombs
Cramps; Depression; Eye Pressure; Fatigue; Headaches,EdiPure Cherry Cola Bottles,https://www.leafly.com/Edible/edi-pure-cherry-cola-bottles
Stress; Cramps; Depression; Fatigue; Headaches,EdiPure Dried Pineapples,https://www.leafly.com/Edible/edi-pure-dried-pineapples
Insomnia,EdiPure Gourmet Fruit Slices,https://www.leafly.com/Edible/edi-pure-gourmet-fruit-slices
Depression; Stress; Cramps; Eye Pressure; Fatigue,EdiPure Grapefruit Gummies,https://www.leafly.com/Edible/edi-pure-grapefruit-gummies
Pain; Stress; Headaches; Muscle Spasms; Insomnia,EdiPure Lemon Drops,https://www.leafly.com/Edible/edi-pure-lemon-drops
Insomnia; Stress; Pain; Cramps; Depression,EdiPure Mixed Nut Clusters,https://www.leafly.com/edible/edi-pure-mixed-nut-clusters
Stress; Cramps; Depression; Eye Pressure; Fatigue,EdiPure Orange Slices,https://www.leafly.com/edible/edi-pure-orange-slices
Fatigue; Insomnia; Lack of Appetite; Pain; Cramps,EdiPure Peach Banana Rings,https://www.leafly.com/Edible/edi-pure-peach-banana-rings
Cramps; Depression; Eye Pressure; Fatigue; Headaches,EdiPure Peach Tart,https://www.leafly.com/edible/edi-pure-peach-tart
,EdiPure Peanut Butter Bites,https://www.leafly.com/edible/edipure-peanut-butter-bites
Fatigue; Pain; Stress; Depression; Inflammation,EdiPure Rainbow Belts,https://www.leafly.com/edible/edi-pure-rainbow-belts
Insomnia; Stress; Headaches; Depression; Pain,EdiPure Raspberry Gummies,https://www.leafly.com/edible/edi-pure-raspberry-gummies
Depression; Stress; Cramps; Eye Pressure; Fatigue,EdiPure Red Delicious Apples,https://www.leafly.com/edible/edi-pure-red-delicious-apples
Cramps; Depression; Eye Pressure; Fatigue; Headaches,EdiPure Roasted Tomato Crackers,https://www.leafly.com/Edible/edi-pure-savory-roasted-tomato-crackers
Stress; Cramps; Depression; Pain; Eye Pressure,EdiPure Savory Roasted Garlic Crackers,https://www.leafly.com/Edible/edi-pure-savory-roasted-garlic-crackers
Cramps; Depression; Eye Pressure; Fatigue; Headaches,EdiPure Sour Apple Belts,https://www.leafly.com/Edible/edi-pure-sour-apple-belts
Insomnia; Pain; Cramps; Muscle Spasms; Nausea,EdiPure Sour Apple Drops,https://www.leafly.com/edible/edi-pure-sour-apple-drops
Stress; Spasticity; Muscle Spasms; Depression; Headaches,EdiPure Sour Gummi Bears,https://www.leafly.com/edible/edi-pure-sour-gummi-bears
,EdiPure Strawberry Belts,https://www.leafly.com/edible/edi-pure-strawberry-belts
Insomnia; Muscle Spasms; Pain; Depression; Fatigue,EdiPure Sweet N’ Sours,https://www.leafly.com/edible/edi-pure-sweet-n-sours
Stress; Muscle Spasms; Depression; Cramps; Pain,EdiPure Watermelon Tarts,https://www.leafly.com/edible/edi-pure-watermelon-tarts
,EdiPure Wild Cherry Drops,https://www.leafly.com/edible/edi-pure-wild-cherry-drops
,EdiPure Wild Strawberry Gummies,https://www.leafly.com/edible/edipure-wild-strawberry-gummies
Pain,Medicated Dixie Roll,https://www.leafly.com/edible/medicated-dixie-roll
